student_id,age,engagement_level,task_type,task_difficulty,time_spent_on_task,accuracy_of_responses,emotion_score,frustration_level,skill_gap,personalized_feedback,optimized_learning_path,learning_progress,progress_category
270,14,7.01,Writing,Hard,232,51,0.94,5,None,Improve pronunciation.,Reading → Grammar → Speaking,26.2,Low
270,13,7.65,Writing,Medium,476,57,-0.32,3,Grammar,Improve pronunciation.,Writing → Reading → Listening,24.57,Low
270,13,9.29,Grammar,Easy,97,93,-0.75,1,None,Practice grammar rules.,Reading → Grammar → Speaking,47.38,Medium
270,13,2.05,Speaking,Easy,121,92,0.01,4,Grammar,Improve pronunciation.,Writing → Reading → Listening,38.32,Low
270,15,7.98,Writing,Easy,207,55,-0.75,10,Pronunciation,Improve pronunciation.,Writing → Reading → Listening,26.07,Low
270,13,7.39,Listening,Easy,588,69,-0.02,2,None,Good progress.,Listening → Speaking → Writing,22.54,Low
270,13,0.64,Writing,Easy,32,76,-0.46,2,Grammar,Good progress.,Reading → Grammar → Speaking,42.66,Medium
270,17,3.87,Grammar,Medium,132,94,-0.02,3,None,Practice grammar rules.,Writing → Reading → Listening,34.3,Low
270,11,2.83,Reading,Medium,302,72,0.9,10,Pronunciation,Good progress.,Listening → Speaking → Writing,23.43,Low
271,10,3.04,Writing,Hard,563,97,-0.42,10,Vocabulary,Practice grammar rules.,Listening → Speaking → Writing,42.82,Medium
271,12,9.83,Speaking,Medium,145,89,0.99,4,Vocabulary,Practice grammar rules.,Reading → Grammar → Speaking,40.01,Medium
271,17,6.43,Listening,Easy,493,66,-0.54,10,None,Focus on synonyms.,Reading → Grammar → Speaking,20.66,Low
271,10,7.18,Listening,Hard,133,62,-0.58,1,None,Practice grammar rules.,Listening → Speaking → Writing,23.57,Low
271,13,9.77,Reading,Easy,288,53,0.09,5,None,Improve pronunciation.,Reading → Grammar → Speaking,22.61,Low
271,11,3.77,Reading,Easy,337,69,0.68,5,Grammar,Practice grammar rules.,Reading → Grammar → Speaking,25.51,Low
271,14,8.02,Writing,Medium,396,91,0.5,7,Pronunciation,Focus on synonyms.,Reading → Grammar → Speaking,40.09,Medium
271,11,4.35,Grammar,Easy,331,74,0.45,1,None,Improve pronunciation.,Writing → Reading → Listening,36.46,Low
271,17,8.7,Speaking,Medium,589,71,-0.43,7,Vocabulary,Focus on synonyms.,Reading → Grammar → Speaking,42.3,Medium
271,13,1.81,Listening,Easy,56,97,-0.95,7,Grammar,Good progress.,Reading → Grammar → Speaking,31.99,Low
272,11,9.48,Reading,Hard,537,66,-0.68,3,None,Improve pronunciation.,Listening → Speaking → Writing,29.61,Low
272,16,2.19,Speaking,Easy,556,89,-0.3,6,Grammar,Practice grammar rules.,Listening → Speaking → Writing,37.08,Low
272,11,3.26,Grammar,Medium,394,60,0.94,6,None,Focus on synonyms.,Listening → Speaking → Writing,25.73,Low
272,13,7.56,Listening,Easy,327,74,0.84,0,None,Practice grammar rules.,Reading → Grammar → Speaking,33.86,Low
272,15,3.94,Listening,Medium,390,54,-0.6,0,Grammar,Good progress.,Reading → Grammar → Speaking,24.2,Low
272,16,6.08,Grammar,Medium,533,70,0.45,7,Pronunciation,Improve pronunciation.,Listening → Speaking → Writing,35.93,Low
272,11,4.45,Listening,Hard,59,75,0.16,10,Pronunciation,Practice grammar rules.,Listening → Speaking → Writing,33.27,Low
272,12,7.42,Grammar,Medium,468,65,-0.9,0,Vocabulary,Good progress.,Writing → Reading → Listening,21.66,Low
272,12,2.28,Listening,Hard,369,89,-0.26,2,Pronunciation,Practice grammar rules.,Writing → Reading → Listening,30.5,Low
272,11,0.58,Writing,Hard,155,70,-0.03,5,Pronunciation,Improve pronunciation.,Writing → Reading → Listening,33.21,Low
273,15,3.0,Grammar,Easy,595,97,0.34,7,Grammar,Good progress.,Reading → Grammar → Speaking,42.46,Medium
273,14,4.74,Speaking,Hard,395,81,-0.41,4,Grammar,Good progress.,Reading → Grammar → Speaking,33.04,Low
273,13,1.68,Writing,Medium,472,53,0.87,4,Vocabulary,Focus on synonyms.,Listening → Speaking → Writing,24.67,Low
273,12,3.55,Speaking,Medium,292,87,-0.1,3,None,Improve pronunciation.,Writing → Reading → Listening,39.62,Low
273,14,4.0,Listening,Hard,251,57,-0.5,3,Grammar,Good progress.,Reading → Grammar → Speaking,29.75,Low
273,11,0.57,Speaking,Easy,31,58,-0.37,6,Grammar,Improve pronunciation.,Writing → Reading → Listening,22.61,Low
273,17,5.83,Writing,Hard,423,94,0.5,5,Grammar,Practice grammar rules.,Writing → Reading → Listening,43.83,Medium
273,14,8.84,Grammar,Hard,335,66,0.28,7,Pronunciation,Improve pronunciation.,Reading → Grammar → Speaking,28.71,Low
273,16,1.52,Reading,Medium,175,90,0.48,10,Grammar,Focus on synonyms.,Writing → Reading → Listening,29.09,Low
273,10,5.98,Speaking,Easy,559,62,-0.42,5,Vocabulary,Improve pronunciation.,Listening → Speaking → Writing,29.03,Low
274,12,6.65,Reading,Easy,557,58,-0.35,10,Vocabulary,Improve pronunciation.,Listening → Speaking → Writing,31.53,Low
274,11,4.19,Speaking,Easy,337,55,-0.21,9,Grammar,Practice grammar rules.,Reading → Grammar → Speaking,27.25,Low
274,17,7.01,Speaking,Easy,369,76,-0.62,6,None,Focus on synonyms.,Writing → Reading → Listening,38.9,Low
274,13,4.11,Grammar,Medium,381,91,0.38,9,Grammar,Practice grammar rules.,Listening → Speaking → Writing,38.61,Low
274,17,5.05,Listening,Easy,238,86,-0.34,9,Vocabulary,Good progress.,Writing → Reading → Listening,31.79,Low
274,15,0.07,Writing,Easy,234,88,-0.35,4,None,Practice grammar rules.,Listening → Speaking → Writing,36.79,Low
274,16,6.92,Writing,Easy,44,92,-0.46,5,Pronunciation,Focus on synonyms.,Listening → Speaking → Writing,37.5,Low
274,11,6.61,Writing,Medium,457,73,-0.09,0,Grammar,Focus on synonyms.,Writing → Reading → Listening,33.82,Low
274,13,0.38,Listening,Medium,505,58,0.54,2,Vocabulary,Improve pronunciation.,Reading → Grammar → Speaking,24.41,Low
274,15,3.68,Reading,Easy,327,91,0.67,7,Pronunciation,Focus on synonyms.,Reading → Grammar → Speaking,42.95,Medium
275,15,9.79,Writing,Medium,586,60,0.61,2,Vocabulary,Practice grammar rules.,Reading → Grammar → Speaking,20.82,Low
275,11,4.21,Reading,Hard,123,84,0.24,0,Pronunciation,Focus on synonyms.,Writing → Reading → Listening,24.18,Low
275,16,5.02,Listening,Easy,136,78,-0.44,2,Vocabulary,Good progress.,Writing → Reading → Listening,33.9,Low
275,14,9.1,Listening,Medium,448,57,0.47,3,Vocabulary,Focus on synonyms.,Writing → Reading → Listening,24.45,Low
275,14,7.17,Grammar,Easy,307,66,-0.92,7,Pronunciation,Focus on synonyms.,Reading → Grammar → Speaking,26.26,Low
275,15,5.82,Writing,Easy,157,56,0.6,8,Grammar,Practice grammar rules.,Writing → Reading → Listening,20.81,Low
275,14,7.98,Grammar,Medium,488,61,0.56,3,Vocabulary,Improve pronunciation.,Reading → Grammar → Speaking,27.31,Low
275,10,8.64,Writing,Hard,67,97,0.34,6,None,Improve pronunciation.,Listening → Speaking → Writing,43.85,Medium
275,15,4.57,Listening,Easy,227,64,-0.8,0,Grammar,Practice grammar rules.,Reading → Grammar → Speaking,30.72,Low
275,15,4.75,Listening,Hard,386,78,0.99,8,None,Improve pronunciation.,Reading → Grammar → Speaking,18.58,Low
276,13,3.86,Speaking,Medium,36,94,0.51,10,Vocabulary,Good progress.,Reading → Grammar → Speaking,38.24,Low
276,14,9.67,Speaking,Easy,585,99,0.47,3,Pronunciation,Good progress.,Writing → Reading → Listening,34.29,Low
276,16,6.97,Listening,Medium,361,99,-0.87,8,Grammar,Improve pronunciation.,Reading → Grammar → Speaking,46.34,Medium
276,15,0.83,Listening,Medium,548,73,-0.2,2,Pronunciation,Practice grammar rules.,Listening → Speaking → Writing,33.36,Low
276,17,8.63,Reading,Medium,223,86,-0.83,10,Pronunciation,Practice grammar rules.,Listening → Speaking → Writing,31.66,Low
276,16,4.81,Reading,Medium,345,63,-0.28,4,None,Improve pronunciation.,Listening → Speaking → Writing,27.69,Low
276,10,0.69,Grammar,Easy,30,60,0.14,0,None,Focus on synonyms.,Listening → Speaking → Writing,15.19,Low
276,13,5.5,Speaking,Hard,91,84,0.76,10,Grammar,Improve pronunciation.,Listening → Speaking → Writing,37.43,Low
276,11,4.17,Speaking,Hard,372,66,-0.43,2,Grammar,Good progress.,Listening → Speaking → Writing,30.71,Low
276,16,8.78,Listening,Easy,47,76,0.25,4,Grammar,Good progress.,Reading → Grammar → Speaking,37.42,Low
277,15,2.04,Listening,Easy,400,93,-0.67,5,None,Focus on synonyms.,Writing → Reading → Listening,41.42,Medium
277,10,8.26,Grammar,Hard,264,52,-0.29,7,None,Good progress.,Writing → Reading → Listening,20.89,Low
277,12,5.58,Speaking,Hard,98,51,0.89,0,Pronunciation,Practice grammar rules.,Listening → Speaking → Writing,17.93,Low
277,10,0.55,Reading,Easy,476,53,0.5,2,Pronunciation,Focus on synonyms.,Reading → Grammar → Speaking,18.68,Low
277,10,9.72,Writing,Medium,37,67,0.09,0,Pronunciation,Focus on synonyms.,Listening → Speaking → Writing,30.09,Low
277,13,5.13,Grammar,Easy,491,69,-0.5,4,Grammar,Focus on synonyms.,Listening → Speaking → Writing,23.42,Low
277,11,2.91,Writing,Hard,340,70,-0.24,7,Vocabulary,Practice grammar rules.,Listening → Speaking → Writing,27.44,Low
277,12,4.69,Reading,Medium,163,63,-0.69,3,None,Good progress.,Listening → Speaking → Writing,25.58,Low
277,14,8.58,Reading,Hard,414,57,-0.29,10,Grammar,Improve pronunciation.,Writing → Reading → Listening,30.96,Low
277,14,3.05,Writing,Medium,85,51,-0.7,8,None,Good progress.,Writing → Reading → Listening,23.87,Low
278,16,1.93,Grammar,Hard,389,75,0.59,5,Vocabulary,Improve pronunciation.,Reading → Grammar → Speaking,27.48,Low
278,10,1.29,Writing,Medium,143,68,-0.84,5,None,Focus on synonyms.,Reading → Grammar → Speaking,29.55,Low
278,17,2.98,Grammar,Easy,117,91,-0.62,10,None,Improve pronunciation.,Listening → Speaking → Writing,39.4,Low
278,13,7.8,Grammar,Easy,167,77,0.38,4,None,Good progress.,Writing → Reading → Listening,25.06,Low
278,17,4.72,Listening,Medium,137,78,0.81,9,Pronunciation,Practice grammar rules.,Listening → Speaking → Writing,43.09,Medium
278,13,2.27,Speaking,Medium,529,54,0.93,4,Vocabulary,Good progress.,Writing → Reading → Listening,21.97,Low
278,14,1.66,Speaking,Easy,564,92,0.67,10,Grammar,Practice grammar rules.,Writing → Reading → Listening,32.79,Low
278,16,3.33,Reading,Easy,173,77,-0.58,6,Grammar,Practice grammar rules.,Reading → Grammar → Speaking,32.3,Low
278,16,9.4,Listening,Medium,85,90,-0.43,7,Grammar,Practice grammar rules.,Reading → Grammar → Speaking,34.53,Low
278,16,3.43,Speaking,Medium,35,97,0.74,6,Vocabulary,Improve pronunciation.,Writing → Reading → Listening,31.43,Low
279,12,9.88,Grammar,Easy,571,75,0.78,0,None,Focus on synonyms.,Reading → Grammar → Speaking,36.78,Low
279,11,4.85,Grammar,Hard,476,54,0.28,0,Grammar,Focus on synonyms.,Listening → Speaking → Writing,24.27,Low
279,12,1.79,Writing,Easy,414,64,-0.37,9,Vocabulary,Focus on synonyms.,Writing → Reading → Listening,27.54,Low
279,15,8.91,Writing,Medium,336,95,-0.55,5,Pronunciation,Practice grammar rules.,Writing → Reading → Listening,32.72,Low
279,15,4.6,Grammar,Medium,331,58,0.7,2,Vocabulary,Improve pronunciation.,Writing → Reading → Listening,27.66,Low
279,17,7.1,Grammar,Hard,434,81,-0.59,8,Pronunciation,Improve pronunciation.,Listening → Speaking → Writing,33.59,Low
279,11,9.84,Writing,Easy,591,75,0.32,10,Vocabulary,Improve pronunciation.,Writing → Reading → Listening,26.69,Low
279,14,0.5,Speaking,Medium,539,86,0.94,6,Pronunciation,Good progress.,Reading → Grammar → Speaking,30.4,Low
279,11,0.97,Reading,Easy,102,64,0.41,1,Grammar,Improve pronunciation.,Listening → Speaking → Writing,34.65,Low
279,13,7.2,Writing,Medium,593,90,-0.48,2,Vocabulary,Improve pronunciation.,Writing → Reading → Listening,36.77,Low
280,15,2.82,Speaking,Hard,294,53,-0.43,7,Pronunciation,Improve pronunciation.,Listening → Speaking → Writing,29.98,Low
280,10,1.84,Speaking,Easy,256,85,-0.81,0,None,Focus on synonyms.,Listening → Speaking → Writing,30.76,Low
280,10,0.39,Speaking,Easy,222,69,0.37,4,Grammar,Practice grammar rules.,Reading → Grammar → Speaking,25.45,Low
280,14,0.22,Listening,Hard,403,76,0.04,9,Grammar,Good progress.,Reading → Grammar → Speaking,28.49,Low
280,13,7.74,Listening,Medium,39,70,-0.59,0,Pronunciation,Focus on synonyms.,Reading → Grammar → Speaking,35.2,Low
280,17,1.34,Speaking,Medium,331,71,-0.54,8,Pronunciation,Improve pronunciation.,Writing → Reading → Listening,30.24,Low
280,12,4.68,Grammar,Easy,388,56,-0.98,6,Vocabulary,Practice grammar rules.,Writing → Reading → Listening,25.05,Low
280,13,6.06,Listening,Hard,81,96,0.96,4,Pronunciation,Practice grammar rules.,Reading → Grammar → Speaking,46.0,Medium
280,10,4.28,Writing,Easy,128,80,0.66,5,Pronunciation,Practice grammar rules.,Reading → Grammar → Speaking,36.82,Low
280,10,0.27,Listening,Easy,42,66,-0.21,10,None,Practice grammar rules.,Writing → Reading → Listening,19.68,Low
281,17,7.84,Grammar,Medium,419,99,0.89,2,Grammar,Improve pronunciation.,Reading → Grammar → Speaking,47.53,Medium
281,15,0.11,Reading,Medium,386,56,0.35,2,Pronunciation,Good progress.,Listening → Speaking → Writing,17.88,Low
281,13,7.62,Listening,Medium,40,68,0.5,6,Pronunciation,Improve pronunciation.,Listening → Speaking → Writing,34.81,Low
281,13,8.93,Speaking,Medium,110,77,0.36,6,None,Practice grammar rules.,Listening → Speaking → Writing,36.08,Low
281,10,4.33,Speaking,Medium,290,59,0.51,6,Pronunciation,Improve pronunciation.,Writing → Reading → Listening,28.14,Low
281,12,5.36,Speaking,Hard,35,76,-0.66,1,None,Practice grammar rules.,Reading → Grammar → Speaking,30.7,Low
281,14,4.77,Reading,Easy,487,62,0.12,1,Grammar,Improve pronunciation.,Listening → Speaking → Writing,21.72,Low
281,16,3.89,Grammar,Hard,402,51,0.7,10,Grammar,Good progress.,Writing → Reading → Listening,20.81,Low
281,14,8.87,Writing,Easy,510,71,-0.96,4,None,Practice grammar rules.,Reading → Grammar → Speaking,33.13,Low
281,13,8.94,Grammar,Medium,251,69,-0.75,3,None,Improve pronunciation.,Reading → Grammar → Speaking,33.85,Low
282,14,3.36,Reading,Hard,110,92,-0.51,6,Grammar,Focus on synonyms.,Listening → Speaking → Writing,35.63,Low
282,10,6.15,Speaking,Easy,544,54,-0.41,2,Grammar,Good progress.,Reading → Grammar → Speaking,20.87,Low
282,10,9.27,Grammar,Medium,89,55,-0.63,4,None,Focus on synonyms.,Reading → Grammar → Speaking,23.79,Low
282,17,9.62,Writing,Medium,250,84,0.25,1,Vocabulary,Improve pronunciation.,Listening → Speaking → Writing,41.38,Medium
282,13,5.09,Speaking,Hard,378,50,-0.41,0,Grammar,Good progress.,Listening → Speaking → Writing,13.51,Low
282,17,4.53,Writing,Hard,590,84,-0.68,8,Grammar,Good progress.,Reading → Grammar → Speaking,33.76,Low
282,13,2.79,Listening,Hard,257,52,0.81,3,None,Good progress.,Writing → Reading → Listening,18.87,Low
282,16,9.59,Writing,Medium,319,85,0.39,7,None,Improve pronunciation.,Writing → Reading → Listening,39.66,Low
282,16,1.43,Speaking,Easy,322,56,-0.51,6,None,Good progress.,Listening → Speaking → Writing,28.59,Low
282,15,5.8,Listening,Easy,222,78,-0.28,0,Vocabulary,Good progress.,Reading → Grammar → Speaking,25.79,Low
283,13,2.83,Speaking,Hard,503,64,0.48,9,None,Focus on synonyms.,Listening → Speaking → Writing,28.14,Low
283,12,2.79,Speaking,Easy,286,60,0.58,10,Vocabulary,Improve pronunciation.,Writing → Reading → Listening,29.26,Low
283,14,4.05,Listening,Medium,535,67,-0.65,6,None,Practice grammar rules.,Writing → Reading → Listening,23.51,Low
283,13,9.99,Writing,Easy,417,93,0.87,1,None,Improve pronunciation.,Reading → Grammar → Speaking,45.94,Medium
283,11,0.55,Reading,Medium,427,53,0.57,2,Vocabulary,Improve pronunciation.,Listening → Speaking → Writing,17.19,Low
283,15,5.79,Reading,Hard,395,73,0.71,0,Pronunciation,Good progress.,Listening → Speaking → Writing,34.9,Low
283,11,0.83,Reading,Easy,319,60,-0.71,6,Grammar,Focus on synonyms.,Writing → Reading → Listening,30.51,Low
283,10,1.55,Reading,Medium,338,55,-0.71,2,None,Focus on synonyms.,Listening → Speaking → Writing,19.47,Low
283,16,4.4,Grammar,Hard,307,100,-0.39,5,Pronunciation,Improve pronunciation.,Listening → Speaking → Writing,40.5,Medium
283,14,5.1,Reading,Hard,493,67,-0.87,6,Vocabulary,Practice grammar rules.,Listening → Speaking → Writing,34.3,Low
284,13,2.59,Listening,Hard,218,64,-0.82,2,None,Improve pronunciation.,Reading → Grammar → Speaking,15.35,Low
284,11,3.16,Reading,Hard,207,52,-0.71,1,Vocabulary,Practice grammar rules.,Writing → Reading → Listening,25.08,Low
284,14,0.87,Speaking,Easy,557,66,0.42,8,Vocabulary,Practice grammar rules.,Listening → Speaking → Writing,35.85,Low
284,10,3.03,Reading,Medium,404,82,-0.94,8,Vocabulary,Improve pronunciation.,Reading → Grammar → Speaking,19.01,Low
284,16,9.67,Writing,Easy,483,83,-0.83,6,Pronunciation,Good progress.,Listening → Speaking → Writing,41.89,Medium
284,12,9.45,Listening,Medium,246,79,0.89,4,Vocabulary,Good progress.,Listening → Speaking → Writing,39.16,Low
284,15,3.35,Listening,Hard,71,68,-0.83,3,Grammar,Practice grammar rules.,Writing → Reading → Listening,28.64,Low
284,14,5.71,Grammar,Easy,223,58,0.07,3,None,Focus on synonyms.,Reading → Grammar → Speaking,27.66,Low
284,14,9.1,Speaking,Hard,356,89,0.29,0,None,Good progress.,Listening → Speaking → Writing,40.56,Medium
284,12,0.06,Listening,Medium,402,93,0.92,3,Grammar,Good progress.,Writing → Reading → Listening,35.2,Low
285,14,8.11,Writing,Hard,494,80,0.8,6,None,Practice grammar rules.,Reading → Grammar → Speaking,41.02,Medium
285,10,9.48,Reading,Easy,192,76,-0.12,4,Grammar,Practice grammar rules.,Listening → Speaking → Writing,33.81,Low
285,10,0.91,Listening,Easy,305,96,0.88,8,Pronunciation,Practice grammar rules.,Writing → Reading → Listening,40.84,Medium
285,12,1.61,Writing,Medium,393,74,-0.14,3,Vocabulary,Good progress.,Listening → Speaking → Writing,25.98,Low
285,15,9.61,Reading,Medium,509,56,0.34,10,Pronunciation,Good progress.,Listening → Speaking → Writing,13.61,Low
285,13,5.38,Grammar,Easy,489,97,-0.48,2,Grammar,Focus on synonyms.,Reading → Grammar → Speaking,35.32,Low
285,11,0.14,Listening,Easy,294,56,0.27,5,Vocabulary,Focus on synonyms.,Writing → Reading → Listening,32.09,Low
285,13,2.58,Listening,Easy,568,69,0.08,3,Pronunciation,Improve pronunciation.,Reading → Grammar → Speaking,32.3,Low
285,14,4.5,Writing,Easy,415,93,0.21,10,Vocabulary,Practice grammar rules.,Listening → Speaking → Writing,36.39,Low
285,11,6.93,Speaking,Medium,114,98,0.37,1,Vocabulary,Good progress.,Writing → Reading → Listening,45.04,Medium
286,17,7.33,Grammar,Easy,345,92,-0.65,4,Pronunciation,Focus on synonyms.,Listening → Speaking → Writing,41.71,Medium
286,12,9.95,Speaking,Medium,272,85,-0.4,3,None,Practice grammar rules.,Listening → Speaking → Writing,28.68,Low
286,12,2.88,Listening,Easy,498,68,0.47,4,Grammar,Practice grammar rules.,Listening → Speaking → Writing,32.91,Low
286,15,5.38,Speaking,Easy,371,51,-0.67,8,Pronunciation,Improve pronunciation.,Writing → Reading → Listening,12.67,Low
